t_s,Ia,Ib,Ic,Vdc,theta,enc_angle
1774332910.077616,-0.62000,0.62000,0.00000,23.94000,1.78640,0.00070
1774332910.077616,-0.60000,0.61000,0.00000,23.94000,1.84930,0.00070
1774332910.077616,-0.55000,0.57000,-0.01000,23.94000,1.91210,0.00070
1774332910.077616,-0.50000,0.53000,-0.03000,23.96000,1.97490,0.00070
1774332910.077616,-0.42000,0.51000,-0.08000,23.94000,2.03780,0.00070
1774332910.077616,-0.28000,0.51000,-0.22000,23.96000,2.10060,0.00070
1774332910.077616,-0.17000,0.51000,-0.34000,23.94000,2.16340,0.00070
1774332910.077616,-0.07000,0.51000,-0.44000,23.94000,2.22630,0.00070
1774332910.077616,-0.05000,0.54000,-0.49000,23.96000,2.28910,0.00070
1774332910.077616,-0.03000,0.56000,-0.52000,23.94000,2.35190,0.00070
1774332910.077616,-0.02000,0.58000,-0.56000,23.94000,2.41480,0.00070
1774332910.077616,-0.01000,0.59000,-0.58000,23.94000,2.47760,0.00070
1774332910.077616,0.00000,0.61000,-0.60000,23.94000,2.54040,0.00070
1774332910.082651,0.00000,0.61000,-0.61000,23.94000,2.60330,0.00070
1774332910.082651,0.00000,0.61000,-0.61000,23.93000,2.66610,0.00070
1774332910.082651,0.00000,0.60000,-0.60000,23.94000,2.72890,0.00070
1774332910.082651,0.00000,0.60000,-0.59000,23.94000,2.79170,0.00070
1774332910.082651,0.00000,0.58000,-0.58000,23.94000,2.85460,0.00070
1774332910.082651,0.00000,0.55000,-0.55000,23.93000,2.91740,0.00070
1774332910.082651,0.00000,0.51000,-0.51000,23.93000,2.98020,0.00070
1774332910.082651,0.00000,0.47000,-0.48000,23.94000,3.04310,0.00070
1774332910.082651,0.05000,0.40000,-0.46000,23.94000,3.10590,0.00070
1774332910.082651,0.16000,0.29000,-0.46000,23.94000,3.16870,0.00070
1774332910.082651,0.26000,0.18000,-0.44000,23.94000,3.23160,0.00070
1774332910.082651,0.34000,0.07000,-0.42000,23.94000,3.29440,0.00070
1774332910.082651,0.37000,0.03000,-0.41000,23.94000,3.35720,0.00070
1774332910.082651,0.38000,0.03000,-0.41000,23.96000,3.42010,0.00070
1774332910.082651,0.38000,0.03000,-0.41000,23.94000,3.48290,0.00070
1774332910.082651,0.38000,0.03000,-0.42000,23.94000,3.54570,0.00070
1774332910.118206,0.41000,0.04000,-0.45000,23.94000,3.60860,0.00070
1774332910.118206,0.43000,0.04000,-0.48000,23.94000,3.67140,0.00070
1774332910.118206,0.47000,0.04000,-0.52000,23.94000,3.73420,0.00070
1774332910.118206,0.49000,0.03000,-0.53000,23.93000,3.79710,0.00070
1774332910.118206,0.51000,0.03000,-0.54000,23.94000,3.85990,0.00070
1774332910.118206,0.52000,0.02000,-0.54000,23.94000,3.92270,0.00070
1774332910.118206,0.52000,0.01000,-0.53000,23.94000,3.98560,0.00070
1774332910.118206,0.52000,0.00000,-0.52000,23.96000,4.04840,0.00070
1774332910.118206,0.49000,0.00000,-0.49000,23.94000,4.11120,0.00070
1774332910.118206,0.47000,-0.01000,-0.46000,23.94000,4.17410,0.00070
1774332910.118206,0.45000,-0.04000,-0.40000,23.94000,4.23690,0.00070
1774332910.118206,0.48000,-0.16000,-0.32000,23.94000,4.29970,0.00070
1774332910.118206,0.50000,-0.28000,-0.22000,23.94000,4.36250,0.00070
1774332910.118206,0.52000,-0.41000,-0.11000,23.94000,4.42540,0.00070
1774332910.118206,0.55000,-0.50000,-0.05000,23.94000,4.48820,0.00070
1774332910.118206,0.60000,-0.56000,-0.04000,23.94000,4.55100,0.00070
1774332910.118206,0.62000,-0.60000,-0.02000,23.94000,4.61390,0.00070
1774332910.118206,0.65000,-0.64000,-0.01000,23.93000,4.67670,0.00070
1774332910.118206,0.66000,-0.65000,-0.01000,23.94000,4.73950,0.00070
1774332910.118206,0.65000,-0.65000,0.00000,23.94000,4.80230,0.00070
1774332910.118206,0.64000,-0.63000,0.00000,23.96000,4.86520,0.00070
1774332910.118206,0.62000,-0.62000,0.00000,23.94000,4.92800,0.00070
1774332910.118206,0.58000,-0.59000,0.00000,23.96000,4.99080,0.00070
1774332910.118206,0.53000,-0.55000,0.01000,23.94000,5.05370,0.00070
1774332910.118206,0.47000,-0.52000,0.04000,23.96000,5.11650,0.00070
1774332910.118206,0.37000,-0.52000,0.15000,23.94000,5.17930,0.00070
1774332910.118206,0.26000,-0.53000,0.26000,23.96000,5.24210,0.00070
1774332910.118206,0.15000,-0.51000,0.36000,23.94000,5.30500,0.00070
1774332910.118206,0.06000,-0.51000,0.45000,23.94000,5.36780,0.00070
1774332910.118206,0.03000,-0.53000,0.49000,23.96000,5.43060,0.00070
1774332910.118206,0.02000,-0.55000,0.52000,23.93000,5.49340,0.00070
1774332910.118206,0.03000,-0.57000,0.54000,23.94000,5.55630,0.00070
1774332910.133206,0.03000,-0.59000,0.55000,23.94000,5.61910,0.00070
1774332910.133206,0.03000,-0.59000,0.56000,23.94000,5.68190,0.00070
1774332910.133206,0.03000,-0.61000,0.57000,23.94000,5.74480,0.00070
1774332910.133206,0.03000,-0.62000,0.59000,23.94000,5.80760,0.00070
1774332910.133206,0.01000,-0.61000,0.59000,23.94000,5.87040,0.00070
1774332910.133206,0.01000,-0.61000,0.59000,23.96000,5.93320,0.00070
1774332910.133206,0.00000,-0.59000,0.58000,23.96000,5.99610,0.00070
1774332910.133206,0.00000,-0.56000,0.56000,23.94000,6.05890,0.00070
1774332910.133206,-0.01000,-0.52000,0.53000,23.96000,6.12170,0.00070
1774332910.133206,-0.02000,-0.48000,0.50000,23.94000,6.18460,0.00070
1774332910.133206,-0.08000,-0.40000,0.49000,23.94000,6.24740,0.00070
1774332910.133206,-0.19000,-0.28000,0.48000,23.94000,0.02700,0.00070
1774332910.133206,-0.29000,-0.17000,0.47000,23.94000,0.08990,0.00070
1774332910.133206,-0.37000,-0.06000,0.44000,23.94000,0.15270,0.00070
1774332910.133206,-0.40000,-0.04000,0.45000,23.94000,0.21550,0.00070
1774332910.133206,-0.41000,-0.03000,0.45000,23.94000,0.27840,0.00070
1774332910.151242,-0.41000,-0.02000,0.44000,23.96000,0.34120,0.00070
1774332910.151242,-0.41000,-0.02000,0.44000,23.94000,0.40400,0.00070
1774332910.151242,-0.42000,-0.01000,0.44000,23.94000,0.46690,0.00070
1774332910.151242,-0.44000,-0.01000,0.46000,23.94000,0.52970,0.00070
1774332910.151242,-0.47000,-0.02000,0.50000,23.94000,0.59250,0.00070
1774332910.151242,-0.49000,-0.02000,0.52000,23.96000,0.65530,0.00070
1774332910.151242,-0.51000,-0.02000,0.53000,23.94000,0.71820,0.00070
1774332910.151242,-0.52000,-0.02000,0.54000,23.94000,0.78100,0.00070
1774332910.151242,-0.52000,-0.01000,0.54000,23.94000,0.84380,0.00070
1774332910.151242,-0.50000,-0.01000,0.51000,23.94000,0.90670,0.00070
1774332910.151242,-0.46000,-0.01000,0.48000,23.94000,0.96950,0.00070
1774332910.151242,-0.45000,0.00000,0.44000,23.96000,1.03230,0.00070
1774332910.151242,-0.44000,0.05000,0.38000,23.96000,1.09520,0.00070
1774332910.151242,-0.45000,0.16000,0.28000,23.94000,1.15800,0.00070
1774332910.151242,-0.46000,0.27000,0.19000,23.96000,1.22080,0.00070
1774332910.151242,-0.49000,0.38000,0.10000,23.94000,1.28370,0.00070
1774332910.166250,-0.52000,0.47000,0.05000,23.94000,1.34650,0.00070
1774332910.166250,-0.58000,0.53000,0.05000,23.94000,1.40930,0.00070
1774332910.166250,-0.61000,0.56000,0.04000,23.93000,1.47220,0.00070
1774332910.166250,-0.66000,0.61000,0.04000,23.96000,1.53500,0.00070
1774332910.166250,-0.69000,0.64000,0.04000,23.94000,1.59780,0.00070
1774332910.166250,-0.71000,0.67000,0.03000,23.94000,1.66070,0.00070
1774332910.166250,-0.68000,0.66000,0.02000,23.94000,1.72350,0.00070
1774332910.166250,-0.65000,0.65000,0.00000,23.94000,1.78630,0.00070
1774332910.166250,-0.59000,0.61000,-0.01000,23.94000,1.84920,0.00070
1774332910.166250,-0.52000,0.56000,-0.04000,23.94000,1.91200,0.00070
1774332910.166250,-0.43000,0.51000,-0.08000,23.94000,1.97480,0.00070
1774332910.166250,-0.30000,0.52000,-0.22000,23.94000,2.03770,0.00070
1774332910.166250,-0.20000,0.53000,-0.33000,23.94000,2.10050,0.00070
1774332910.166250,-0.11000,0.52000,-0.41000,23.96000,2.16330,0.00070
1774332910.167221,-0.06000,0.53000,-0.46000,23.94000,2.22620,0.00070
1774332910.167221,-0.05000,0.54000,-0.49000,23.94000,2.28900,0.00070
1774332910.196843,-0.03000,0.55000,-0.52000,23.94000,2.35180,0.00070
1774332910.196843,-0.02000,0.58000,-0.55000,23.94000,2.41470,0.00070
1774332910.196843,-0.02000,0.60000,-0.58000,23.96000,2.47750,0.00070
1774332910.196843,-0.01000,0.61000,-0.60000,23.94000,2.54030,0.00070
1774332910.196843,0.00000,0.60000,-0.60000,23.96000,2.60320,0.00070
1774332910.196843,0.00000,0.61000,-0.61000,23.94000,2.66600,0.00070
1774332910.196843,0.00000,0.60000,-0.60000,23.94000,2.72880,0.00070
1774332910.196843,0.00000,0.60000,-0.60000,23.94000,2.79170,0.00070
1774332910.196843,0.00000,0.59000,-0.59000,23.94000,2.85450,0.00070
1774332910.196843,0.00000,0.55000,-0.55000,23.96000,2.91730,0.00070
1774332910.196843,0.00000,0.51000,-0.51000,23.94000,2.98020,0.00070
1774332910.196843,0.01000,0.46000,-0.48000,23.96000,3.04300,0.00070
1774332910.196843,0.09000,0.39000,-0.48000,23.94000,3.10580,0.00070
1774332910.197811,0.20000,0.27000,-0.47000,23.96000,3.16870,0.00070
1774332910.197811,0.30000,0.16000,-0.46000,23.96000,3.23150,0.00070
1774332910.197811,0.39000,0.05000,-0.44000,23.94000,3.29430,0.00070
1774332910.205806,0.42000,0.02000,-0.45000,23.94000,3.35720,0.00070
1774332910.205806,0.45000,0.02000,-0.47000,23.94000,3.42000,0.00070
1774332910.205806,0.44000,0.02000,-0.46000,23.94000,3.48280,0.00070
1774332910.205806,0.43000,0.02000,-0.45000,23.94000,3.54560,0.00070
1774332910.205806,0.41000,0.02000,-0.44000,23.94000,3.60850,0.00070
1774332910.205806,0.37000,0.04000,-0.41000,23.94000,3.67130,0.00070
1774332910.205806,0.36000,0.04000,-0.40000,23.96000,3.73410,0.00070
1774332910.205806,0.38000,0.03000,-0.42000,23.94000,3.79700,0.00070
1774332910.205806,0.41000,0.02000,-0.44000,23.94000,3.85980,0.00070
1774332910.205806,0.44000,0.02000,-0.47000,23.93000,3.92260,0.00070
1774332910.205806,0.46000,0.00000,-0.47000,23.93000,3.98550,0.00070
1774332910.205806,0.46000,0.00000,-0.46000,23.96000,4.04830,0.00070
1774332910.205806,0.44000,0.00000,-0.44000,23.94000,4.11110,0.00070
1774332910.205806,0.42000,-0.01000,-0.41000,23.94000,4.17400,0.00070
1774332910.205806,0.39000,-0.04000,-0.35000,23.94000,4.23680,0.00070
1774332910.205806,0.40000,-0.13000,-0.26000,23.94000,4.29960,0.00070
1774332910.219342,0.41000,-0.23000,-0.17000,23.96000,4.36240,0.00070
1774332910.219342,0.43000,-0.33000,-0.09000,23.96000,4.42530,0.00070
1774332910.219342,0.47000,-0.40000,-0.06000,23.96000,4.48810,0.00070
1774332910.219342,0.54000,-0.48000,-0.05000,23.94000,4.55090,0.00070
1774332910.219342,0.57000,-0.53000,-0.04000,23.94000,4.61380,0.00070
1774332910.220344,0.63000,-0.60000,-0.03000,23.94000,4.67660,0.00070
1774332910.220344,0.65000,-0.62000,-0.02000,23.94000,4.73940,0.00070
1774332910.220344,0.69000,-0.66000,-0.02000,23.94000,4.80220,0.00070
1774332910.220344,0.69000,-0.67000,-0.02000,23.94000,4.86510,0.00070
1774332910.220344,0.67000,-0.66000,-0.01000,23.94000,4.92790,0.00070
1774332910.220344,0.65000,-0.64000,0.00000,23.94000,4.99070,0.00070
1774332910.220344,0.60000,-0.61000,0.00000,23.94000,5.05360,0.00070
1774332910.220344,0.53000,-0.55000,0.02000,23.96000,5.11640,0.00070
1774332910.220344,0.43000,-0.53000,0.09000,23.93000,5.17920,0.00070
1774332910.220344,0.30000,-0.53000,0.22000,23.96000,5.24200,0.00070
1774332910.220344,0.18000,-0.52000,0.34000,23.94000,5.30490,0.00070
1774332910.237347,0.09000,-0.53000,0.43000,23.94000,5.36770,0.00070
1774332910.237347,0.04000,-0.54000,0.49000,23.94000,5.43050,0.00070
1774332910.237347,0.03000,-0.57000,0.54000,23.94000,5.49340,0.00070
1774332910.237347,0.02000,-0.60000,0.58000,23.94000,5.55620,0.00070
1774332910.237347,0.02000,-0.63000,0.60000,23.93000,5.61900,0.00070
1774332910.237347,0.01000,-0.65000,0.63000,23.94000,5.68180,0.00070
1774332910.237347,0.01000,-0.65000,0.63000,23.93000,5.74470,0.00070
1774332910.237347,0.01000,-0.65000,0.64000,23.94000,5.80750,0.00070
1774332910.237347,0.01000,-0.65000,0.64000,23.94000,5.87030,0.00070
1774332910.237347,0.00000,-0.64000,0.64000,23.94000,5.93320,0.00070
1774332910.237347,-0.01000,-0.60000,0.62000,23.94000,5.99600,0.00070
1774332910.237347,-0.02000,-0.57000,0.59000,23.94000,6.05880,0.00070
1774332910.237347,-0.03000,-0.52000,0.56000,23.96000,6.12160,0.00070
1774332910.237347,-0.06000,-0.47000,0.53000,23.94000,6.18450,0.00070
1774332910.237347,-0.17000,-0.36000,0.54000,23.94000,6.24730,0.00070
1774332910.237347,-0.26000,-0.25000,0.52000,23.94000,0.02690,0.00070
1774332910.242359,-0.36000,-0.14000,0.50000,23.94000,0.08980,0.00070
1774332910.242359,-0.42000,-0.05000,0.48000,23.96000,0.15260,0.00070
1774332910.242359,-0.44000,-0.04000,0.48000,23.93000,0.21540,0.00070
1774332910.242359,-0.46000,-0.02000,0.49000,23.94000,0.27830,0.00070
1774332910.242359,-0.47000,-0.01000,0.49000,23.93000,0.34110,0.00070
1774332910.242359,-0.48000,0.00000,0.49000,23.94000,0.40390,0.00070
1774332910.242359,-0.49000,0.00000,0.49000,23.96000,0.46680,0.00070
1774332910.242359,-0.47000,0.00000,0.47000,23.94000,0.52960,0.00070
1774332910.242359,-0.44000,0.00000,0.45000,23.94000,0.59240,0.00070
1774332910.242359,-0.40000,-0.01000,0.41000,23.94000,0.65530,0.00070
1774332910.242359,-0.40000,-0.01000,0.41000,23.94000,0.71810,0.00070
1774332910.242359,-0.39000,-0.01000,0.41000,23.93000,0.78090,0.00070
1774332910.242359,-0.39000,-0.01000,0.41000,23.94000,0.84370,0.00070
1774332910.242359,-0.39000,-0.02000,0.41000,23.96000,0.90660,0.00070
1774332910.242359,-0.37000,-0.02000,0.39000,23.93000,0.96940,0.00070
1774332910.242359,-0.37000,0.00000,0.36000,23.94000,1.03220,0.00070
1774332910.286978,-0.36000,0.07000,0.29000,23.94000,1.09510,0.00070
1774332910.286978,-0.37000,0.18000,0.19000,23.94000,1.15790,0.00070
1774332910.286978,-0.36000,0.25000,0.10000,23.93000,1.22070,0.00070
1774332910.286978,-0.36000,0.30000,0.05000,23.94000,1.28360,0.00070
1774332910.286978,-0.38000,0.32000,0.05000,23.96000,1.34640,0.00070
1774332910.286978,-0.42000,0.37000,0.05000,23.94000,1.40920,0.00070
1774332910.286978,-0.48000,0.42000,0.06000,23.94000,1.47210,0.00070
1774332910.286978,-0.56000,0.50000,0.06000,23.94000,1.53490,0.00070
1774332910.286978,-0.62000,0.56000,0.05000,23.94000,1.59770,0.00070
1774332910.286978,-0.65000,0.61000,0.04000,23.94000,1.66060,0.00070
1774332910.286978,-0.66000,0.62000,0.03000,23.94000,1.72340,0.00070
1774332910.286978,-0.67000,0.65000,0.02000,23.94000,1.78620,0.00070
1774332910.286978,-0.66000,0.65000,0.01000,23.93000,1.84910,0.00070
1774332910.286978,-0.61000,0.62000,-0.01000,23.94000,1.91190,0.00070
1774332910.286978,-0.55000,0.58000,-0.02000,23.94000,1.97470,0.00070
1774332910.286978,-0.46000,0.53000,-0.07000,23.93000,2.03760,0.00070
1774332910.286978,-0.31000,0.53000,-0.21000,23.94000,2.10040,0.00070
1774332910.286978,-0.19000,0.52000,-0.32000,23.94000,2.16320,0.00070
1774332910.286978,-0.09000,0.52000,-0.43000,23.94000,2.22610,0.00070
1774332910.286978,-0.05000,0.54000,-0.48000,23.94000,2.28890,0.00070
1774332910.286978,-0.04000,0.57000,-0.52000,23.94000,2.35170,0.00070
1774332910.286978,-0.03000,0.60000,-0.56000,23.96000,2.41460,0.00070
1774332910.286978,-0.02000,0.62000,-0.59000,23.94000,2.47740,0.00070
1774332910.286978,-0.01000,0.63000,-0.61000,23.94000,2.54020,0.00070
1774332910.286978,0.00000,0.64000,-0.64000,23.94000,2.60310,0.00070
1774332910.286978,0.00000,0.64000,-0.64000,23.94000,2.66590,0.00070
1774332910.286978,0.00000,0.64000,-0.63000,23.94000,2.72870,0.00070
1774332910.286978,-0.01000,0.63000,-0.62000,23.94000,2.79160,0.00070
1774332910.286978,0.00000,0.61000,-0.61000,23.94000,2.85440,0.00070
1774332910.286978,0.00000,0.58000,-0.57000,23.94000,2.91720,0.00070
1774332910.286978,0.00000,0.55000,-0.54000,23.94000,2.98010,0.00070
1774332910.286978,0.00000,0.50000,-0.50000,23.94000,3.04290,0.00070
1774332910.300024,0.03000,0.45000,-0.48000,23.94000,3.10570,0.00070
1774332910.300024,0.12000,0.35000,-0.48000,23.96000,3.16860,0.00070
1774332910.300024,0.23000,0.23000,-0.47000,23.94000,3.23140,0.00070
1774332910.300024,0.33000,0.12000,-0.46000,23.94000,3.29420,0.00070
1774332910.300024,0.42000,0.04000,-0.47000,23.94000,3.35710,0.00070
1774332910.300024,0.47000,0.03000,-0.50000,23.94000,3.41990,0.00070
1774332910.300024,0.50000,0.03000,-0.53000,23.94000,3.48270,0.00070
1774332910.300024,0.52000,0.02000,-0.55000,23.94000,3.54560,0.00070
1774332910.300024,0.55000,0.03000,-0.58000,23.94000,3.60840,0.00070
1774332910.300024,0.55000,0.03000,-0.59000,23.94000,3.67120,0.00070
1774332910.300024,0.56000,0.02000,-0.59000,23.94000,3.73410,0.00070
1774332910.300024,0.56000,0.01000,-0.58000,23.94000,3.79690,0.00070
1774332910.300024,0.56000,0.00000,-0.57000,23.96000,3.85970,0.00070
1774332910.300024,0.55000,0.00000,-0.55000,23.93000,3.92260,0.00070
1774332910.301027,0.53000,-0.01000,-0.52000,23.94000,3.98540,0.00070
1774332910.301027,0.50000,-0.02000,-0.48000,23.94000,4.04820,0.00070
1774332910.317618,0.46000,-0.02000,-0.43000,23.94000,4.11100,0.00070
1774332910.317618,0.44000,-0.07000,-0.36000,23.94000,4.17390,0.00070
1774332910.317618,0.43000,-0.17000,-0.26000,23.96000,4.23670,0.00070
1774332910.317618,0.42000,-0.25000,-0.17000,23.94000,4.29950,0.00070
1774332910.317618,0.40000,-0.31000,-0.08000,23.96000,4.36240,0.00070
1774332910.317618,0.42000,-0.36000,-0.05000,23.94000,4.42520,0.00070
1774332910.317618,0.44000,-0.38000,-0.05000,23.96000,4.48800,0.00070
1774332910.317618,0.48000,-0.44000,-0.04000,23.94000,4.55080,0.00070
1774332910.317618,0.51000,-0.48000,-0.03000,23.94000,4.61370,0.00070
1774332910.317618,0.56000,-0.54000,-0.02000,23.96000,4.67650,0.00070
1774332910.317618,0.59000,-0.57000,-0.01000,23.93000,4.73930,0.00070
1774332910.317618,0.61000,-0.60000,-0.01000,23.94000,4.80220,0.00070
1774332910.317618,0.62000,-0.60000,-0.01000,23.94000,4.86500,0.00070
1774332910.317618,0.61000,-0.59000,-0.01000,23.93000,4.92780,0.00070
1774332910.317618,0.60000,-0.59000,-0.01000,23.96000,4.99060,0.00070
1774332910.317618,0.59000,-0.57000,-0.01000,23.93000,5.05350,0.00070
1774332910.337641,0.55000,-0.54000,0.00000,23.94000,5.11630,0.00070
1774332910.337641,0.48000,-0.51000,0.02000,23.94000,5.17910,0.00070
1774332910.337641,0.37000,-0.52000,0.14000,23.94000,5.24190,0.00070
1774332910.337641,0.25000,-0.52000,0.27000,23.94000,5.30480,0.00070
1774332910.337641,0.14000,-0.52000,0.38000,23.94000,5.36760,0.00070
1774332910.337641,0.06000,-0.53000,0.46000,23.94000,5.43040,0.00070
1774332910.337641,0.03000,-0.55000,0.51000,23.94000,5.49330,0.00070
1774332910.337641,0.03000,-0.59000,0.56000,23.94000,5.55610,0.00070
1774332910.337641,0.03000,-0.61000,0.58000,23.93000,5.61890,0.00070
1774332910.337641,0.02000,-0.63000,0.61000,23.94000,5.68170,0.00070
1774332910.337641,0.02000,-0.65000,0.62000,23.94000,5.74460,0.00070
1774332910.337641,0.02000,-0.65000,0.63000,23.94000,5.80740,0.00070
1774332910.337641,0.02000,-0.65000,0.63000,23.94000,5.87020,0.00070
1774332910.337641,0.00000,-0.63000,0.62000,23.93000,5.93310,0.00070
1774332910.337641,0.00000,-0.61000,0.61000,23.94000,5.99590,0.00070
1774332910.337641,0.00000,-0.57000,0.58000,23.94000,6.05870,0.00070
1774332910.353912,-0.01000,-0.52000,0.54000,23.94000,6.12150,0.00070
1774332910.353912,-0.02000,-0.48000,0.51000,23.96000,6.18440,0.00070
1774332910.353912,-0.04000,-0.43000,0.48000,23.94000,6.24720,0.00070
1774332910.353912,-0.14000,-0.33000,0.47000,23.96000,0.02680,0.00070
1774332910.353912,-0.22000,-0.23000,0.45000,23.96000,0.08970,0.00070
1774332910.353912,-0.31000,-0.13000,0.44000,23.94000,0.15250,0.00070
1774332910.353912,-0.37000,-0.05000,0.43000,23.96000,0.21530,0.00070
1774332910.353912,-0.41000,-0.05000,0.46000,23.94000,0.27820,0.00070
1774332910.353912,-0.44000,-0.04000,0.48000,23.94000,0.34100,0.00070
1774332910.353912,-0.47000,-0.03000,0.50000,23.94000,0.40380,0.00070
1774332910.353912,-0.51000,-0.02000,0.54000,23.94000,0.46670,0.00070
1774332910.353912,-0.55000,-0.02000,0.57000,23.94000,0.52950,0.00070
1774332910.353912,-0.57000,-0.02000,0.60000,23.93000,0.59230,0.00070
1774332910.353912,-0.58000,-0.02000,0.60000,23.94000,0.65520,0.00070
1774332910.353912,-0.58000,-0.01000,0.60000,23.94000,0.71800,0.00070
1774332910.353912,-0.57000,-0.01000,0.58000,23.94000,0.78080,0.00070
1774332910.353912,-0.55000,-0.01000,0.57000,23.94000,0.84370,0.00070
1774332910.353912,-0.53000,-0.01000,0.54000,23.93000,0.90650,0.00070
1774332910.353912,-0.50000,0.00000,0.49000,23.94000,0.96930,0.00070
1774332910.353912,-0.48000,0.04000,0.43000,23.94000,1.03210,0.00070
1774332910.353912,-0.48000,0.15000,0.33000,23.94000,1.09500,0.00070
1774332910.353912,-0.48000,0.26000,0.22000,23.94000,1.15780,0.00070
1774332910.353912,-0.48000,0.36000,0.12000,23.94000,1.22060,0.00070
1774332910.353912,-0.51000,0.45000,0.05000,23.96000,1.28350,0.00070
1774332910.353912,-0.55000,0.50000,0.04000,23.94000,1.34630,0.00070
1774332910.353912,-0.58000,0.54000,0.03000,23.94000,1.40910,0.00070
1774332910.353912,-0.60000,0.57000,0.03000,23.93000,1.47200,0.00070
1774332910.353912,-0.64000,0.61000,0.02000,23.94000,1.53480,0.00070
1774332910.353912,-0.64000,0.61000,0.02000,23.93000,1.59760,0.00070
1774332910.353912,-0.63000,0.62000,0.01000,23.93000,1.66050,0.00070
1774332910.353912,-0.62000,0.61000,0.00000,23.96000,1.72330,0.00070
1774332910.353912,-0.60000,0.60000,0.00000,23.94000,1.78610,0.00070
1774332910.396917,-0.58000,0.59000,-0.01000,23.94000,1.84900,0.00070
1774332910.396917,-0.53000,0.56000,-0.02000,23.94000,1.91180,0.00070
1774332910.396917,-0.49000,0.52000,-0.03000,23.94000,1.97460,0.00070
